ente,uf,ano,grupo,contrib_previdenciaria,receita_liquida_investimentos,recursos_acumulados,data_recebimento_adesao,data_adesao,data_cert_inicial,nivel_inicial,data_renovacao_cert,nivel_atual,contrib_previdenciaria_problema,receita_liquida_investimentos_problema,recursos_acumulados_problema
UNIAO DA VITORIA,PR,2020,MÉDIO PORTE,15569398.98,32524526.77,25903652.23,,,,,,,False,False,False
UNIAO DA VITORIA,PR,2021,MÉDIO PORTE,16934325.88,30172607.849999998,13008010.33,,,,,,,False,False,False
UNIAO DA VITORIA,PR,2022,MÉDIO PORTE,18006075.87,30231597.169999998,12187872.59,,,,,,,False,False,False
UNIAO DA VITORIA,PR,2023,MÉDIO PORTE,20486476.18,30163866.61,6965704.76,,,,,,,False,False,False
UNIAO DA VITORIA,PR,2024,MÉDIO PORTE,17944227.9,30427843.5,12107027.79,,,,,,,False,False,False
UNIAO PAULISTA,SP,2019,PEQUENO PORTE,1129322.11,31222947.08,10857596.79,,,,,,,False,False,False
UNIAO PAULISTA,SP,2020,PEQUENO PORTE,1345824.48,30999866.22,12408604.34,,,,,,,False,False,False
UNIAO PAULISTA,SP,2021,PEQUENO PORTE,1507815.86,30795025.47,12739148.62,,,,,,,False,False,False
UNIAO PAULISTA,SP,2022,PEQUENO PORTE,1333547.3,31410694.64,14023132.0,,,,,,,False,False,False
UNIAO PAULISTA,SP,2023,PEQUENO PORTE,1381155.86,31807835.58,15963295.05,,,,,,,False,False,False
UNIAO PAULISTA,SP,2024,PEQUENO PORTE,1134693.7,31209173.66,17942911.65,,,,,,,False,False,False
URUACU,GO,2019,MÉDIO PORTE,3321246.05,30773048.08,13080044.1,,,,,,,False,False,False
URUACU,GO,2020,MÉDIO PORTE,5416482.26,30651127.33,11915438.2,,,,,,,False,False,False
URUACU,GO,2021,MÉDIO PORTE,6200762.9,30721128.869999997,10880442.16,,,,,,,False,False,False
URUACU,GO,2022,MÉDIO PORTE,8037801.83,31544662.36,15014144.35,,,,,,,False,False,False
URUACU,GO,2023,MÉDIO PORTE,8794202.88,32162270.509999998,18558114.05,,,,,,,False,False,False
URUACU,GO,2024,MÉDIO PORTE,12268206.62,32075996.64,23373420.11,,,,,,,False,False,False
URUCUIA,MG,2019,PEQUENO PORTE,1426935.54,32050973.009999998,17549557.05,,,,,,,False,False,False
URUCUIA,MG,2020,PEQUENO PORTE,1503313.66,31832408.39,20429919.89,,,,,,,False,False,False
URUCUIA,MG,2021,PEQUENO PORTE,1992154.58,30486425.91,22403659.62,,,,,,,False,False,False
URUCUIA,MG,2022,PEQUENO PORTE,2114553.85,32403936.049999997,25022981.52,,,,,,,False,False,False
URUCUIA,MG,2023,PEQUENO PORTE,3257709.26,33634472.589999996,29088978.0,,,,,,,False,False,False
URUCUIA,MG,2024,PEQUENO PORTE,3624725.1,32798298.81,35000081.49,,,,,,,False,False,False
URUTAI,GO,2019,PEQUENO PORTE,1349842.53,30028022.88,2313544.43,,,,,,,False,False,False
URUTAI,GO,2020,PEQUENO PORTE,1490207.73,29966307.32,2349908.43,,,,,,,False,False,False
URUTAI,GO,2021,PEQUENO PORTE,1567519.07,30077660.39,1793838.64,,,,,,,False,False,False
URUTAI,GO,2022,PEQUENO PORTE,1958919.31,29928887.169999998,1114899.29,,,,,,,False,False,False
URUTAI,GO,2023,PEQUENO PORTE,2221308.85,29922622.65,469190.84,,,,,,,False,False,False
URUTAI,GO,2024,PEQUENO PORTE,2422410.12,29874845.49,346101.24,,,,,,,False,False,False
VALE DE SAO DOMINGOS,MT,2019,PEQUENO PORTE,993467.71,30239878.52,5222341.39,,,,,,,False,False,False
VALE DE SAO DOMINGOS,MT,2020,PEQUENO PORTE,1281578.99,30131497.4,6091538.98,,,,,,,False,False,False
VALE DE SAO DOMINGOS,MT,2021,PEQUENO PORTE,1359329.48,29793007.8,7294143.28,,,,,,,False,False,False
VALE DE SAO DOMINGOS,MT,2022,PEQUENO PORTE,2156920.26,30663385.869999997,8187959.14,,,,,,,False,False,False
VALE DE SAO DOMINGOS,MT,2023,PEQUENO PORTE,1640492.53,31367797.759999998,9827524.61,,,,,,,False,False,False
VALE DE SAO DOMINGOS,MT,2024,PEQUENO PORTE,2084652.4,30797011.669999998,12497936.97,,,,,,,False,False,False
VALE DO ANARI,RO,2019,PEQUENO PORTE,2385400.66,31883120.27,14433398.3,,,,,,,False,False,False
VALE DO ANARI,RO,2020,PEQUENO PORTE,2960810.57,30591759.669999998,18204131.73,,,,,,,False,False,False
VALE DO ANARI,RO,2021,PEQUENO PORTE,3107919.93,30695791.97,21333003.1,,,,,,,False,False,False
VALE DO ANARI,RO,2022,PEQUENO PORTE,3894955.06,32379257.06,24237762.1,,,,,,,False,False,False
VALE DO ANARI,RO,2023,PEQUENO PORTE,4298324.72,34047060.29,31200688.79,,,,,,,False,False,False
VALE DO ANARI,RO,2024,PEQUENO PORTE,3080532.05,32943342.21,39379827.99,2022-08-22 00:00:00,2022-08-12 00:00:00,,,,,False,False,False
VALE DO PARAISO,RO,2019,PEQUENO PORTE,1396618.94,31321260.4,14129177.27,,,,,,,False,False,False
VALE DO PARAISO,RO,2020,PEQUENO PORTE,1533145.32,30569206.169999998,16210583.56,,,,,,,False,False,False
VALE DO PARAISO,RO,2021,PEQUENO PORTE,1888933.96,30418202.39,17949113.44,,,,,,,False,False,False
VALE DO PARAISO,RO,2022,PEQUENO PORTE,2338042.26,31861312.369999997,19542213.1,,,,,,,False,False,False
VALE DO PARAISO,RO,2023,PEQUENO PORTE,2307689.56,32790692.31,22544110.68,,,,,,,False,False,False
VALE DO PARAISO,RO,2024,PEQUENO PORTE,2305279.22,31526199.419999998,26747791.59,,,,,,,False,False,False
VALE DO SOL,RS,2019,PEQUENO PORTE,2491833.48,34848254.46,35202656.16,,,,,,,False,False,False
VALE DO SOL,RS,2020,PEQUENO PORTE,2850052.08,31795276.16,41203635.87,,,,,,,False,False,False
VALE DO SOL,RS,2021,PEQUENO PORTE,2873928.34,29537554.27,44279930.85,,,,,,,False,False,False
VALE DO SOL,RS,2022,PEQUENO PORTE,3835127.66,32929729.86,44171090.15000001,,,,,,,False,False,False
VALE DO SOL,RS,2023,PEQUENO PORTE,4304620.93,36179177.2,48505624.71,,,,,,,False,False,False
VALE DO SOL,RS,2024,PEQUENO PORTE,4418773.83,33281846.169999998,56145901.0,,,,,,,False,False,False
VALE REAL,RS,2019,PEQUENO PORTE,2373961.33,32144062.71,17576049.17,,,,,,,False,False,False
VALE REAL,RS,2020,PEQUENO PORTE,2650797.83,30962985.23,21001649.79,,,,,,,False,False,False
VALE REAL,RS,2021,PEQUENO PORTE,2749710.22,30437048.89,23741920.53,,,,,,,False,False,False
VALE REAL,RS,2022,PEQUENO PORTE,2915349.69,32492525.119999997,25888280.79,,,,,,,False,False,False
VALE REAL,RS,2023,PEQUENO PORTE,3212362.57,33094543.36,29921943.99,,,,,,,False,False,False
VALE REAL,RS,2024,PEQUENO PORTE,3656158.96,32619825.11,34748005.22,,,,,,,False,False,False
VALE VERDE,RS,2019,PEQUENO PORTE,1280843.12,31536310.7,15220138.76,,,,,,,False,False,False
VALE VERDE,RS,2020,PEQUENO PORTE,1441238.29,30884262.869999997,17597252.91,,,,,,,False,False,False
VALE VERDE,RS,2021,PEQUENO PORTE,1511972.85,30386364.22,19319773.79,,,,,,,False,False,False
VALE VERDE,RS,2022,PEQUENO PORTE,1691435.78,31779411.68,20580075.28,,,,,,,False,False,False
VALE VERDE,RS,2023,PEQUENO PORTE,1717063.68,32999395.08,23148420.42,,,,,,,False,False,False
VALE VERDE,RS,2024,PEQUENO PORTE,1859670.71,31420241.72,26648137.94,,,,,,,False,False,False
VALENCA,RJ,2019,MÉDIO PORTE,17231563.33,34772145.57,42014550.13,,,,,,,False,False,False
VALENCA,RJ,2020,MÉDIO PORTE,12238287.11,35232221.4,55036210.90000001,,,,,,,False,False,False
VALENCA,RJ,2021,MÉDIO PORTE,20935734.88,34144914.11,65945159.01,,,,,,,False,False,False
VALENCA,RJ,2022,MÉDIO PORTE,22289884.27,40462246.97,82176631.2,,,,,,,False,False,False
VALENCA,RJ,2023,MÉDIO PORTE,22541152.47,44120268.2,105507320.45,,,,,,,False,False,False
VALENCA,RJ,2024,MÉDIO PORTE,20258282.65,40626000.58,128635523.8,,,,,,,False,False,False
VALENCA DO PIAUI,PI,2019,PEQUENO PORTE,2210995.45,30159030.009999998,3730347.15,,,,,,,False,False,False
VALENCA DO PIAUI,PI,2020,PEQUENO PORTE,1838396.29,30041088.169999998,4987747.57,,,,,,,False,False,False
VALENCA DO PIAUI,PI,2021,PEQUENO PORTE,3258237.54,30057366.83,4645789.46,,,,,,,False,False,False
VALENCA DO PIAUI,PI,2022,PEQUENO PORTE,4579830.54,30437600.74,5234289.83,,,,,,,False,False,False
VALENCA DO PIAUI,PI,2023,PEQUENO PORTE,4476369.45,30804554.89,6489663.66,,,,,,,False,False,False
VALENCA DO PIAUI,PI,2024,MÉDIO PORTE,5346247.4,30936764.36,11877135.14,,,,,,,False,False,False
VARGEM ALTA,ES,2019,MÉDIO PORTE,6197794.92,35464991.0,33583235.43,,,,,,,False,False,False
VARGEM ALTA,ES,2020,MÉDIO PORTE,6721718.54,32430659.89,42668949.59,,,,,,,False,False,False
VARGEM ALTA,ES,2021,MÉDIO PORTE,7003643.61,28531187.34,49146923.68,,,,,,,False,False,False
VARGEM ALTA,ES,2022,MÉDIO PORTE,7540101.66,32487172.07,50695294.51000001,,,,,,,False,False,False
VARGEM ALTA,ES,2023,MÉDIO PORTE,7810770.18,38451023.239999995,56515161.85,,,,,,,False,False,False
VARGEM ALTA,ES,2024,PEQUENO PORTE,8279636.34,34652867.82,68342070.17,,,,,,,False,False,False
VARGEM GRANDE DO SUL,SP,2019,MÉDIO PORTE,13830022.1,37106502.06,39512746.74,,,,,,,False,False,False
VARGEM GRANDE DO SUL,SP,2020,MÉDIO PORTE,11157669.98,35832532.82,48059780.0,,,,,,,False,False,False
VARGEM GRANDE DO SUL,SP,2021,MÉDIO PORTE,17397616.2,33021043.75,48078812.03,,,,,,,False,False,False
VARGEM GRANDE DO SUL,SP,2022,MÉDIO PORTE,25044575.84,36104480.51,50482265.40000001,,,,,,,False,False,False
VARGEM GRANDE DO SUL,SP,2023,MÉDIO PORTE,22841641.76,38518267.11,58276535.33,,,,,,,False,False,False
VARGEM GRANDE DO SUL,SP,2024,MÉDIO PORTE,23777086.04,35778341.56,71465998.31,,,,,,,False,False,False
VARJAO DE MINAS,MG,2019,PEQUENO PORTE,1589883.48,31102173.89,8229689.590000001,,,,,,,False,False,False
VARJAO DE MINAS,MG,2020,PEQUENO PORTE,1773519.5,30399639.349999998,10243255.82,,,,,,,False,False,False
VARJAO DE MINAS,MG,2021,PEQUENO PORTE,2088367.24,29940959.57,12017725.84,,,,,,,False,False,False
VARJAO DE MINAS,MG,2022,PEQUENO PORTE,2233027.53,31029654.91,13247398.06,,,,,,,False,False,False
VARJAO DE MINAS,MG,2023,PEQUENO PORTE,1568635.61,31997251.71,14971798.97,,,,,,,False,False,False
VARJAO DE MINAS,MG,2024,PEQUENO PORTE,2860067.85,30886560.189999998,17280133.55,,,,,,,False,False,False
VARRE-SAI,RJ,2019,MÉDIO PORTE,4211623.14,36273914.81,53248897.9,,,,,,,False,False,False
VARRE-SAI,RJ,2020,MÉDIO PORTE,5123623.72,32724216.56,60490963.18,,,,,,,False,False,False
VARRE-SAI,RJ,2021,MÉDIO PORTE,5294281.77,33132437.33,63927100.29000001,,,,,,,False,False,False
VARRE-SAI,RJ,2022,MÉDIO PORTE,6031029.0,35407177.67,63373851.97,,,,,,,False,False,False
VARRE-SAI,RJ,2023,MÉDIO PORTE,6419229.88,40787774.11,66349410.84,,,,,,,False,False,False
VARRE-SAI,RJ,2024,MÉDIO PORTE,6847787.82,35746990.79,77403138.77,2023-06-27 00:00:00,2023-02-01 00:00:00,2023-06-13 00:00:00,I,,I,False,False,False
VARZEA PAULISTA,SP,2019,MÉDIO PORTE,18919707.04,45817734.7,141661275.82,,,,,,,False,False,False
VARZEA PAULISTA,SP,2020,MÉDIO PORTE,19220622.83,40031618.76,161310423.49,,,,,,,False,False,False
VARZEA PAULISTA,SP,2021,MÉDIO PORTE,22353878.33,31127351.439999998,183401005.6,,,,,,,False,False,False
VARZEA PAULISTA,SP,2022,MÉDIO PORTE,24260713.25,45558867.3,204685649.15,,,,,,,False,False,False
VARZEA PAULISTA,SP,2023,MÉDIO PORTE,28256378.48,62913330.61,232997605.98,,,,,,,False,False,False
VARZEA PAULISTA,SP,2024,MÉDIO PORTE,33664613.53,49043107.39,288027304.62,,,,,,,False,False,False
VERA,MT,2019,PEQUENO PORTE,2978805.15,29862452.79,23488428.27,,,,,,,False,False,False
VERA,MT,2020,PEQUENO PORTE,3531537.97,29862452.79,27139144.1,,,,,,,False,False,False
VERA,MT,2021,PEQUENO PORTE,3766742.43,29862452.79,30248599.7,,,,,,,False,False,False
VERA,MT,2022,PEQUENO PORTE,3959383.21,31369006.369999997,32596585.63,,,,,,,False,False,False
VERA,MT,2023,PEQUENO PORTE,5182083.16,34918091.56,36573517.18,,,,,,,False,False,False
VERA,MT,2024,PEQUENO PORTE,4737243.34,31965840.53,43968594.11,,,,,,,False,False,False
VERA CRUZ,RS,2019,MÉDIO PORTE,7749735.41,40861548.519999996,77735871.16,,,,,,,False,False,False
VERA CRUZ,RS,2020,MÉDIO PORTE,8358124.53,35585262.35,89594321.15,,,,,,,False,False,False
VERA CRUZ,RS,2021,MÉDIO PORTE,7265451.35,30580058.32,97409519.79,,,,,,,False,False,False
VERA CRUZ,RS,2022,MÉDIO PORTE,7443016.36,37881739.33,98526164.87,,,,,,,False,False,False
VERA CRUZ,RS,2023,MÉDIO PORTE,8710824.92,44127836.25,106665439.85,,,,,,,False,False,False
VERA CRUZ,RS,2024,MÉDIO PORTE,9712950.68,33103377.78,119848242.56,,,,,,,False,False,False
VERA MENDES,PI,2019,PEQUENO PORTE,737290.24,30113216.82,3663425.31,,,,,,,False,False,False
VERA MENDES,PI,2020,PEQUENO PORTE,865262.25,30104731.48,4289939.99,,,,,,,False,False,False
VERA MENDES,PI,2021,PEQUENO PORTE,1176280.98,29987789.619999997,5193701.37,,,,,,,False,False,False
VERA MENDES,PI,2022,PEQUENO PORTE,1977233.45,30632356.919999998,6089008.53,,,,,,,False,False,False
VERA MENDES,PI,2023,PEQUENO PORTE,1963750.78,30531144.439999998,7674112.67,,,,,,,False,False,False
VERA MENDES,PI,2024,PEQUENO PORTE,2282235.88,30581930.93,7646147.94,,,,,,,False,False,False
VERANOPOLIS,RS,2019,MÉDIO PORTE,11044572.74,44363249.739999995,92463001.13000004,,,,,,,False,False,False
VERANOPOLIS,RS,2020,MÉDIO PORTE,13232088.98,41474693.42,106443714.11,,,,,,,False,False,False
VERANOPOLIS,RS,2021,MÉDIO PORTE,12241634.78,34051534.71,114123622.06,,,,,,,False,False,False
VERANOPOLIS,RS,2022,MÉDIO PORTE,14153899.9,38760326.65,113795582.33,,,,,,,False,False,False
VERANOPOLIS,RS,2023,MÉDIO PORTE,17288110.79,45499484.879999995,121542781.0,,,,,,,False,False,False
VERANOPOLIS,RS,2024,MÉDIO PORTE,15957416.05,40731517.58,137490608.57,,,,,,,False,False,False
VEREDINHA,MG,2019,PEQUENO PORTE,876167.03,30770611.04,9409108.56,,,,,,,False,False,False
VEREDINHA,MG,2020,PEQUENO PORTE,1070139.89,30573977.04,10544632.05,,,,,,,False,False,False
VEREDINHA,MG,2021,PEQUENO PORTE,1441329.66,30188708.119999997,11914918.1,,,,,,,False,False,False
VEREDINHA,MG,2022,PEQUENO PORTE,2165304.15,31229276.49,13276145.76,,,,,,,False,False,False
VEREDINHA,MG,2023,PEQUENO PORTE,2754092.1,31861356.31,16218563.86,,,,,,,False,False,False
VEREDINHA,MG,2024,PEQUENO PORTE,2988160.69,30653729.54,19774718.7,,,,,,,False,False,False
VERTENTE DO LERIO,PE,2019,PEQUENO PORTE,1912324.33,31110669.419999998,10570336.28,,,,,,,False,False,False
VERTENTE DO LERIO,PE,2020,PEQUENO PORTE,1417847.59,30884487.18,11725359.19,,,,,,,False,False,False
VERTENTE DO LERIO,PE,2021,PEQUENO PORTE,2382234.0,29890839.18,12787224.83,,,,,,,False,False,False
VERTENTE DO LERIO,PE,2022,PEQUENO PORTE,2859959.51,30726927.419999998,12765436.21,,,,,,,False,False,False
VERTENTE DO LERIO,PE,2023,PEQUENO PORTE,3380414.82,31906389.88,13854258.69,,,,,,,False,False,False
VERTENTE DO LERIO,PE,2024,PEQUENO PORTE,3645282.35,31443932.529999997,15893260.83,,,,,,,False,False,False
VESPASIANO,MG,2019,MÉDIO PORTE,15330681.51,49624477.58,114170023.4,,,,,,,False,False,False
VESPASIANO,MG,2020,MÉDIO PORTE,16032295.01,41617755.89,134952037.32,,,,,,,False,False,False
VESPASIANO,MG,2021,MÉDIO PORTE,17664416.65,31342189.77,144217296.61,,,,,,,False,False,False
VESPASIANO,MG,2022,MÉDIO PORTE,23217365.7,41862241.82,142322098.83,,,,,,,False,False,False
VESPASIANO,MG,2023,MÉDIO PORTE,25743329.99,52092844.28,148716414.9,,,,,,,False,False,False
VESPASIANO,MG,2024,MÉDIO PORTE,19570367.92,35401866.55,173573726.6,,,,,,,False,False,False
VIADUTOS,RS,2019,PEQUENO PORTE,1762911.76,32640699.27,22963667.05,,,,,,,False,False,False
VIADUTOS,RS,2020,PEQUENO PORTE,1972780.3,30977611.669999998,26031793.09,,,,,,,False,False,False
VIADUTOS,RS,2021,PEQUENO PORTE,2282211.38,30206533.279999997,27402832.18,,,,,,,False,False,False
VIADUTOS,RS,2022,PEQUENO PORTE,2700352.31,32349941.97,28237062.54,,,,,,,False,False,False
VIADUTOS,RS,2023,PEQUENO PORTE,3306237.93,34538532.47,31268632.9,,,,,,,False,False,False
VIADUTOS,RS,2024,PEQUENO PORTE,3602519.99,31107170.98,36422838.01,,,,,,,False,False,False
VICENCIA,PE,2019,MÉDIO PORTE,7443686.24,30199271.07,4246639.76,,,,,,,False,False,False
VICENCIA,PE,2020,MÉDIO PORTE,8848363.31,29994608.099999998,2569383.9,,,,,,,False,False,False
VICENCIA,PE,2021,MÉDIO PORTE,10477047.58,29884829.95,1217635.51,,,,,,,False,False,False
VICENCIA,PE,2022,MÉDIO PORTE,15273429.66,30011495.48,1771910.92,,,,,,,False,False,False
VICENCIA,PE,2023,MÉDIO PORTE,17338564.28,30379530.509999998,1337084.12,,,,,,,False,False,False
VICENCIA,PE,2024,MÉDIO PORTE,17959147.17,30197854.349999998,3264631.08,2022-08-05 00:00:00,2022-08-04 00:00:00,,,,,False,False,False
VICENTINA,MS,2019,PEQUENO PORTE,1117728.71,30716081.099999998,7783877.470000001,,,,,,,False,False,False
VICENTINA,MS,2020,PEQUENO PORTE,936591.17,31285246.419999998,8865438.370000001,,,,,,,False,False,False
VICENTINA,MS,2021,PEQUENO PORTE,2145611.23,30494900.029999997,10156571.27,,,,,,,False,False,False
VICENTINA,MS,2022,PEQUENO PORTE,2448823.16,31247502.33,11479930.15,,,,,,,False,False,False
VICENTINA,MS,2023,PEQUENO PORTE,1438386.93,32037007.73,13568487.41,,,,,,,False,False,False
VICENTINA,MS,2024,PEQUENO PORTE,2209132.62,31150962.45,15022484.99,,,,,,,False,False,False
VICENTINOPOLIS,GO,2019,PEQUENO PORTE,2596717.58,31091473.21,10218912.64,,,,,,,False,False,False
VICENTINOPOLIS,GO,2020,PEQUENO PORTE,3378060.67,30556216.56,10775062.27,,,,,,,False,False,False
VICENTINOPOLIS,GO,2021,PEQUENO PORTE,4321933.39,30289813.56,11138903.93,,,,,,,False,False,False
VICENTINOPOLIS,GO,2022,PEQUENO PORTE,5110299.75,30996362.919999998,11986468.82,,,,,,,False,False,False
VICENTINOPOLIS,GO,2023,PEQUENO PORTE,5741250.73,31556479.509999998,13500896.48,,,,,,,False,False,False
VICENTINOPOLIS,GO,2024,PEQUENO PORTE,6194564.41,31063345.509999998,15027723.62,,,,,,,False,False,False
VICOSA,MG,2019,MÉDIO PORTE,14189243.03,34220083.629999995,46427656.83,,,,,,,False,False,False
VICOSA,MG,2020,MÉDIO PORTE,14451077.47,34053976.96,56126390.29000001,,,,,,,False,False,False
VICOSA,MG,2021,MÉDIO PORTE,16116950.78,27872335.41,68433825.57,,,,,,,False,False,False
VICOSA,MG,2022,MÉDIO PORTE,16192952.53,35434296.49,71109820.03,,,,,,,False,False,False
VICOSA,MG,2023,MÉDIO PORTE,17939194.51,43863267.86,84366912.94,,,,,,,False,False,False
VICOSA,MG,2024,MÉDIO PORTE,20118095.38,34279757.78,107252099.25,2021-09-27 00:00:00,2021-09-27 00:00:00,2024-07-04 00:00:00,I,,I,False,False,False
VICTOR GRAEFF,RS,2019,PEQUENO PORTE,3047152.46,31917302.34,19042283.36,,,,,,,False,False,False
VICTOR GRAEFF,RS,2020,PEQUENO PORTE,3240578.55,30946359.71,21268329.06,,,,,,,False,False,False
VICTOR GRAEFF,RS,2021,PEQUENO PORTE,3209811.5,30599524.49,24901795.36,,,,,,,False,False,False
VICTOR GRAEFF,RS,2022,PEQUENO PORTE,3631668.56,33126874.45,26493470.23,,,,,,,False,False,False
VICTOR GRAEFF,RS,2023,PEQUENO PORTE,3867788.84,33761127.0,30440772.6,,,,,,,False,False,False
VICTOR GRAEFF,RS,2024,PEQUENO PORTE,4432283.56,33392428.58,34683475.71,,,,,,,False,False,False
VILA BELA DA SANTISSIMA TRINDADE,MT,2019,MÉDIO PORTE,5561611.66,32817028.669999998,26601673.09999999,,,,,,,False,False,False
VILA BELA DA SANTISSIMA TRINDADE,MT,2020,MÉDIO PORTE,6138414.96,32194871.98,31613401.68,,,,,,,False,False,False
VILA BELA DA SANTISSIMA TRINDADE,MT,2021,MÉDIO PORTE,6097670.67,29778559.169999998,35812235.49,,,,,,,False,False,False
VILA BELA DA SANTISSIMA TRINDADE,MT,2022,MÉDIO PORTE,7035214.58,33296594.189999998,37754012.90000001,,,,,,,False,False,False
VILA BELA DA SANTISSIMA TRINDADE,MT,2023,MÉDIO PORTE,10487563.77,36235964.69,43196848.62,,,,,,,False,False,False
VILA BELA DA SANTISSIMA TRINDADE,MT,2024,MÉDIO PORTE,6952507.27,32313818.47,52631995.52,,,,,,,False,False,False
VILA BOA,GO,2019,PEQUENO PORTE,1151879.29,34178759.269999996,4459527.56,,,,,,,False,False,False
VILA BOA,GO,2020,PEQUENO PORTE,2072787.3,30115552.849999998,4541265.91,,,,,,,False,False,False
VILA BOA,GO,2021,PEQUENO PORTE,2793645.96,29901601.3,5756463.94,,,,,,,False,False,False
VILA BOA,GO,2022,PEQUENO PORTE,3190562.8,30421401.029999997,6470269.16,,,,,,,False,False,False
VILA BOA,GO,2023,PEQUENO PORTE,2819022.57,30907779.2,7664645.13,,,,,,,False,False,False
VILA BOA,GO,2024,PEQUENO PORTE,3241953.87,30331359.18,8591220.67,,,,,,,False,False,False
VILA FLORES,RS,2019,PEQUENO PORTE,2366403.79,31960903.169999998,24283916.8,,,,,,,False,False,False
VILA FLORES,RS,2020,PEQUENO PORTE,2741011.63,31009101.18,28306545.64,,,,,,,False,False,False
VILA FLORES,RS,2021,PEQUENO PORTE,2702330.23,30270635.7,30428433.12,,,,,,,False,False,False
VILA FLORES,RS,2022,PEQUENO PORTE,3070211.08,33189797.009999998,31557582.67,,,,,,,False,False,False
VILA FLORES,RS,2023,PEQUENO PORTE,3787782.56,33746207.629999995,35477545.41,,,,,,,False,False,False
VILA FLORES,RS,2024,PEQUENO PORTE,4366746.15,33441942.71,40394720.11,,,,,,,False,False,False
VILA LANGARO,RS,2019,PEQUENO PORTE,1643420.56,31853009.96,16425589.76,,,,,,,False,False,False
VILA LANGARO,RS,2020,PEQUENO PORTE,2032781.76,30897462.08,19313045.5,,,,,,,False,False,False
VILA LANGARO,RS,2021,PEQUENO PORTE,2002776.78,30517918.18,21828828.09,,,,,,,False,False,False
VILA LANGARO,RS,2022,PEQUENO PORTE,2277396.97,32363671.41,23872489.22,,,,,,,False,False,False
VILA LANGARO,RS,2023,PEQUENO PORTE,2476608.12,33864804.17,27343480.35,,,,,,,False,False,False
VILA LANGARO,RS,2024,PEQUENO PORTE,2126685.65,32537567.91,32299005.55,,,,,,,False,False,False
VILA MARIA,RS,2019,PEQUENO PORTE,1922523.91,32480432.34,23365866.35,,,,,,,False,False,False
VILA MARIA,RS,2020,PEQUENO PORTE,2067939.87,30261193.77,26611019.91,,,,,,,False,False,False
VILA MARIA,RS,2021,PEQUENO PORTE,2163103.02,30383704.3,28836327.83,,,,,,,False,False,False
VILA MARIA,RS,2022,PEQUENO PORTE,2359983.42,32875793.97,29730616.47,,,,,,,False,False,False
VILA MARIA,RS,2023,PEQUENO PORTE,2640800.62,34283055.68,33431096.68,,,,,,,False,False,False
VILA MARIA,RS,2024,PEQUENO PORTE,3333431.21,32957516.61,38307663.81,,,,,,,False,False,False
VILA NOVA DO PIAUI,PI,2019,PEQUENO PORTE,871679.88,30000891.09,1850357.42,,,,,,,False,False,False
VILA NOVA DO PIAUI,PI,2020,PEQUENO PORTE,858077.47,29990341.99,2382812.33,,,,,,,False,False,False
VILA NOVA DO PIAUI,PI,2021,PEQUENO PORTE,1028949.6,29906796.3,3037264.07,,,,,,,False,False,False
VILA NOVA DO PIAUI,PI,2022,PEQUENO PORTE,1974605.27,30283836.119999997,3753244.630000001,,,,,,,False,False,False
VILA NOVA DO PIAUI,PI,2023,PEQUENO PORTE,1622059.1,30636615.34,5386210.46,,,,,,,False,False,False
VILA NOVA DO PIAUI,PI,2024,PEQUENO PORTE,2513615.28,30387947.15,6768658.85,2022-02-07 00:00:00,2021-12-14 00:00:00,,,,,False,False,False
VILA NOVA DO SUL,RS,2019,PEQUENO PORTE,2759336.7,31257908.4,12195812.75,,,,,,,False,False,False
VILA NOVA DO SUL,RS,2020,PEQUENO PORTE,2890077.99,30737320.89,14818692.61,,,,,,,False,False,False
VILA NOVA DO SUL,RS,2021,PEQUENO PORTE,2760959.72,30154152.529999997,17216080.89,,,,,,,False,False,False
VILA NOVA DO SUL,RS,2022,PEQUENO PORTE,3680490.22,31591924.81,18622526.44,,,,,,,False,False,False
VILA NOVA DO SUL,RS,2023,PEQUENO PORTE,3292665.27,32858607.89,21744481.95,,,,,,,False,False,False
VILA NOVA DO SUL,RS,2024,PEQUENO PORTE,2588839.61,31226863.08,25860707.56,,,,,,,False,False,False
VIRADOURO,SP,2019,MÉDIO PORTE,4649851.78,36190528.54,45589621.59,,,,,,,False,False,False
VIRADOURO,SP,2020,MÉDIO PORTE,5188683.9,32627825.45,56283755.03,,,,,,,False,False,False
